orgnr,company_name,legal_name,sni_branch_keyword,current_industry,industries,post_place,zip_code,address,verksamhetsbeskrivning,registration_date,status,email_from_allabolag,homepage_from_allabolag,target_url,allabolag_url
556274-9563,Turovaaras Åkeri AB,Turovaaras Åkeri AB,49410,,49410,PITEÅ,94143,LILLÅKERSVÄGEN 5,"Bolaget skall bedriva uthyrning av fordon och maskiner för fastighets och byggnadsindustrin, handel och förvaltning av värdepapper, Sälja fastighets tjänster till fastighetsbolag samt därmed förenlig verksamhet.",1986-03-24,active,,,,
556275-0629,Limako Teknik Aktiebolag,Limako Teknik Aktiebolag,71122,,71122,FALUN,79147,SUNDBORNSVÄGEN 4,"Bolaget skall bedriva konstruktion, tillverkning och försäljning av maskiner för industriellt och mobilt bruk samt idka därmed förenlig verksamhet.",1986-11-13,active,,,,
556270-0897,Normans Transport Aktiebolag,Normans Transport Aktiebolag,49410,,49410,STRÖMSUND,83335,JÄRNVÄGSGATAN 17,"Bolaget skall bedriva åkeriverksamhet, ävensom idka därmed förenlig verksamhet.",1986-01-17,active,,,,
556270-1051,Arnold Olssons Åkeri Aktiebolag,Arnold Olssons Åkeri Aktiebolag,49410,,49410,HÄLLEVADSHOLM,45760,BLÅKLINTSVÄGEN 3,Bolaget skall driva transporter av styckegods samt idka därmed förenlig verksamhet.,1986-02-21,active,,,,
556283-1270,iRevision AB,iRevision AB,69202,,69202; 69201,GÖTEBORG,41459,KARL JOHANSGATAN 27,Bolagets verksamhet ska vara redovisning och revision jämte därmed förenlig verksamhet.,1986-09-15,active,,,,
556272-7536,Enetjärn Form AB,Enetjärn Form AB,71129,,71129,TAVELSJÖ,92263,STRANDVÄGEN 7,"Bolaget ska bedriva konsulting undervisning inom naturvård, skogsbruk, miljö och friluftsliv samt även bedriva projektledning och projektutveckling inom detta område. Bolagets verksamhet skall även bestå av researrangemang, snickeriverksamhet samt layout och design inom detta område. Bolaget skall även kunna bedriva handel och förvaltning av värdepapper, äga och förvalta fastigheter samt därmed förenlig verksamhet.",1986-03-13,active,,,,
556284-0693,Kerstin Sofia Andersson AB,Kerstin Sofia Andersson AB,70200,,70200,GUNNARSBYN,96197,SÖRBYN 605,"Bolaget skall bedriva företagsutveckling, kameral verksamhet samt därtill knuten utbildningsverksamhet jämte idka därmed förenlig verksamhet.",1986-10-08,active,,,,
556293-9164,Dekorum Konsult & Förvaltning AB,Dekorum Konsult & Förvaltning AB,70200,,70200,VETLANDA,57421,BOX 55,"Föremålet för bolagets verksamhet är att bedriva konsult- verksamhet med företagsledning och administration inom sektorerna fastighets-,industriservice- och verkstadsservice samt investeringsverksamhet inom dessa branscher med aktivt ägande som princip. Bedriva handel med värdepapper och därmed förenlig verksamhet.",1987-02-16,active,,,,
556284-4042,Bengt Wikström Måleri AB,Bengt Wikström Måleri AB,43341,,43341; 68203,GÖTEBORG,41708,KVILLEGATAN 29  LGH 1503,Bolaget skall bedriva måleri och därmed förenlig verksamhet.,1986-10-29,active,,,,
556288-9716,Manfredssons Åkeri Aktiebolag,Manfredssons Åkeri Aktiebolag,49410,,49410,FINSPÅNG,61295,IGELFORS SANDHAGEN 14,Bolaget skall bedriva åkerirörelse ävensom idka därmed förenlig verksamhet.,1986-12-12,active,,,,
556302-9502,Larses Consulting AB,Larses Consulting AB,70200,,70200,ÄLVSJÖ,12534,VÄLTSTIGEN 1,"Bolaget skall erbjuda konsulttjänster inom produktutveckling och produktutvecklingsmetoder, samt försäljning av produktutvecklingsrelaterat IT-stöd.",1987-07-27,active,,,,
556300-8407,Ledarskap och Utvecklingsprogram Hans Åke Scherp Aktiebolag,Ledarskap och Utvecklingsprogram Hans Åke Scherp Aktiebolag,70200,,70200,KARLSTAD,65639,STRANDVIKSVÄGEN 30,"Bolaget skall bedriva konsultation och utbildning i ledarskap och organisationsutveckling, tävlingsverksamhet med travhästar samt idka därmed förenlig verksamhet.",1987-07-08,active,,,,
556302-9916,T Martinssons Byggnads Aktiebolag,T Martinssons Byggnads Aktiebolag,43320,,43320,VRIGSTAD,57697,NYDALA,Bolaget skall utföra byggnadsarbeten samt bedriva handel med värdepapper och därmed förenlig verksamhet.,1987-07-27,active,,,,
556303-1045,Bostadsproducenternas Fastighetsbyrå HR AB,Bostadsproducenternas Fastighetsbyrå HR AB,70200,,70200; 64994; 68310,BROMMA,16856,TACITUSVÄGEN 20,"Bolaget ska bedriva handel med värdepapper, företagsekonomisk rådgivning och därmed förenlig verksamhet samt förmedling av bostadsrätter och fast egendom.",1987-09-09,active,,,,
556293-5527,Liera Redovisning AB,Liera Redovisning AB,69201,,69201; 96990; 78201,SURTE,44557,KVARNVÄGEN 1 A,Bolaget skall bedriva redovisningstjänster och därmed förenlig verksamhet.,1987-02-24,active,,,,
556274-7005,Spinn Holding Invest AB,Spinn Holding Invest AB,70200,,70200; 64994,RAMLÖSA,25657,HÅRLEMANS ALLÉ 17  LGH 1101,"Bolaget skall förvalta och förvärva aktier, värdepapper och fast egendom samt arbeta med konsultverksamhet och affärsutveckling inom ekonomi och informationsområdet samt idka därmed förenlig verksamhet.",1986-03-24,active,,,,
556284-4547,Comfortteknik Klimat & Kylanläggningar i Mölndal AB,Comfortteknik Klimat & Kylanläggningar i Mölndal AB,43223,,43223,MÖLNDAL,43124,BOX 317,"Bolaget har till föremål för sin verksamhet att bedriva rörelse bestående av försäljning och installation av kyl- och frysutrustning, klimatanläggningar sadmt idka därmed förenlig verksamhet.",1986-10-07,active,,,,
556331-9960,Ixam AB,Ixam AB,70200,,70200,FÄRJESTADEN,38695,STORA RÖRSVÄGEN 70,"Aktiebolaget skall bedriva handel med investeringar i rörelsedrivande företag samt förvaltning av fast egendom, handel och förvaltning av värdepapper, konsulttjänster inom företagsledning och därmed förenlig verksamhet.",1988-08-12,active,,,,
556286-4933,Bröderna Viklunds Måleri o Mattor Aktiebolag,Bröderna Viklunds Måleri o Mattor Aktiebolag,43341,,43341; 47523; 43330,KALIX,95235,VATTENVÄGEN 19,Bolaget skall bedriva måleri och mattläggning samt färghandel och därmed förenlig verksamhet.,1986-11-03,active,,,,
556305-8543,Dackekonsult i Ljungarum AB,Dackekonsult i Ljungarum AB,70200,,70200,JÖNKÖPING,55321,ÖSTRA STORGATAN 13 B,"Bolaget skall bedriva konsultverksamhet inom ekonomi och organisation, förvalta aktier samt därmed förenlig verksamhet.",1987-09-15,active,,,,
556292-6526,Conchris AB,Conchris AB,43330,,43330; 69201,ÖSTERSUND,83130,STORGATAN 30,"Bolaget skall bedriva barn- och familjevård, äga och förvalta fast och lös egendom, äga och förvalta samt bedriva handel med fastigheter och byggnader inom Sverige såväl som internationellt. Bolaget skall vidare bedriva handel med aktier och värdepapper och därmed förenlig verksamhet.",1987-02-17,active,,,,
556295-0229,IFS-El-Teknik Aktiebolag,IFS-El-Teknik Aktiebolag,43210,,43210,AVESTA,77435,ÄLVBROVÄGEN 112,Bolaget skall utföra elinstallationer ävensom idka därmed förenlig verksamhet.,1987-03-09,active,,,,
556295-4932,A.H. Jackson Aktiebolag,A.H. Jackson Aktiebolag,70200,,70200,BILLDAL,42750,SLÄTTEGÅRDSVÄGEN 3,"Bolaget skall bedriva handel med värdepapper, förvaltning av värdepapper samt idka därmed förenlig verksamhet.",1987-03-31,active,,,,
556311-6713,Sävenfall & Lundgren Måleri Aktiebolag,Sävenfall & Lundgren Måleri Aktiebolag,43341,,43341,ALINGSÅS,44139,KRISTINEHOLMSVÄGEN 10 E,Bolaget skall bestå av målerirörelse och därmed förenlig verksamhet.,1987-11-19,active,,,,
556311-3603,Tempelriddarens Antikkrona AB,Tempelriddarens Antikkrona AB,70200,,70200,TÄBY,18368,SJÖFLYGVÄGEN 32,"Bolaget skall bedriva konsultverksamhet inom det ekonomiska området, speciellt inom obestånd och finansiering samt därmed förenlig verksamhet.",1987-11-26,active,,,,
556312-0574,P & B Plåtslageri Aktiebolag,P & B Plåtslageri Aktiebolag,43411,,43411,SALTSJÖ-BOO,13238,SNICKARVÄGEN 1 D,Bolaget skall bedriva plåtslageriverksamhet och därmed förenlig verksamhet.,1987-11-23,active,,,,
556309-4084,Åströms Markentreprenad Aktiebolag,Åströms Markentreprenad Aktiebolag,43120,,43120,ROBERTSFORS,91532,ROTBERGSVÄGEN 15,Bolaget skall utföra gräv- och schaktarbeten samt snöröjning ävensom idka därmed förenlig verksamhet.,1987-10-21,active,,,,
556303-8594,Engvall Öhrman Arkitekter Aktiebolag,Engvall Öhrman Arkitekter Aktiebolag,71110,,71110,HELSINGBORG,25433,MATTHIAS GÜLICHS GATA 10,Föremålet för bolagets verksamhet är att bedriva arkitekt- verksamhet handel med konst och antikviteter samt därmed förenlig verksamhet.,1987-08-20,active,,,,
556295-2274,R:ens Fastighetsservice Aktiebolag,R:ens Fastighetsservice Aktiebolag,43110,,43110; 38110; 81210; 41000; 43240,HANDEN,13644,HANTVERKARVÄGEN 23 B,"Bolaget skall bedriva rivnings,- städnings,- sanerings,- transport och återvinningsverksamhet samt därmed förenlig verksamhet.",1987-03-30,active,,,,
556333-9596,Optab optronikinnovation aktiebolag,Optab optronikinnovation aktiebolag,71122,,71122,KARLSKOGA,69131,NORRA VIADUKTGATAN 1,Bolaget skall bedriva konsultativ verksamhet samt utföra utvecklings- och konstruktionsuppdrag och därmed jämförlig verksamhet inom område optoelektronik.,1988-11-01,active,,,,
556267-1981,Österbymo Rör Aktiebolag,Österbymo Rör Aktiebolag,43221,,43221,YDRE,57376,BESTORP 1,Bolaget skall idka VVS-installationer samt idka därmed förenlig verksamhet.,1986-01-15,active,,,,
556276-5890,Sussicom AB,Sussicom AB,43210,,43210,BEDDINGESTRAND,23176,SNÖDROPPEVÄGEN 10,Aktiebolaget ska bedriva kunskapsförmedling och kommunikation inom ämnesområdet psykologi och därtill angränsande områden.,1986-05-23,active,,,,
556263-0276,Stefan de Vylder Ekonomikonsult Aktiebolag,Stefan de Vylder Ekonomikonsult Aktiebolag,70200,,70200,STOCKHOLM,11357,REHNSGATAN 1  5 TR.,"Bolaget skall bedriva konsultativ verksamhet inom samhällsekonomi, skriftställning och utgivning av böcker, handel med värdepapper, ävensom idka därmed förenlig verksamhet.",1985-07-05,active,,,,
556280-9409,Bertil Nyberg Konsult Aktiebolag,Bertil Nyberg Konsult Aktiebolag,70200,,70200,ÖSTERSKÄR,18451,BRYGGVÄGEN 8,"Föremålet för bolagets verksamhet är att bedriva konsultverksamhet avseende företagsutveckling nationellt och internationellt samt äga och förvalta, köpa och sälja värdepapper, fastigheter, fordon och båtar. Bolaget ska även idka uthyrning av fordon och båtar, och därmed förenlig verksamhet.",1986-07-24,active,,,,
556283-3680,Orlando Investment and Consulting AB,Orlando Investment and Consulting AB,70200,,70200; 73111,GUSTAVSBERG,13432,TOIVOVÄGEN 64  TOM NILSSON,"Föremålet för bolagets verksamhet ska vara att bedriva reklambyrå- och konsultverksamhet inom retail och event, förvalta värdepapper och därmed förenlig verksamhet.",1986-09-25,active,,,,
556276-0065,Yngström & Nilsson Fastighets Aktiebolag,Yngström & Nilsson Fastighets Aktiebolag,71121,,71121,VENDELSÖ,13675,GUDÖ EKVÄG 27,"Bolaget ska köpa, sälja äga och förvalta fastigheter, äga aktier och andelar i andra företag, handel med värdepapper samt konsultverksamhet inom dessa branscher ävensom idka därmed förenlig verksamhet.",1986-05-22,active,,,,
556282-8292,Fågelsta Distribution AB,Fågelsta Distribution AB,49410,,49410,MJÖLBY,59521,BOX 54,Bolaget skall bedriva åkeriverksamhet ävensom idka därmed förenlig verksamhet.,1986-09-23,active,,,,
556284-5924,KETAB AB,KETAB AB,43210,,43210,BOLLEBYGD,51791,TEGELBRUKSVÄGEN 1,"Bolaget skall bedriva elektriska installationer samt installationer av larm-, ljud- och signalanläggningar och därmed förenlig verksamhet.",1986-10-14,active,,,,
556284-4877,Aktiveko Konsult Aktiebolag,Aktiveko Konsult Aktiebolag,69201,,69201,SKANÖR,23931,SLÅTTERVÄGEN 15,"Föremålet för bolagets verksamhet är konsultverksamhet inom områdena redovisning, beskattning, och ekonomiks rådgivning samt därmed förenlig verksamhet. Bolaget skall även bedriva värdepappersförvaltning.",1986-10-21,active,,,,
556286-0758,Gert Ottosson Revisionsbyrå Aktiebolag,Gert Ottosson Revisionsbyrå Aktiebolag,69202,,69202,BJÄRRED,23734,KAMRERSVÄGEN 44,Bolaget skall direkt och/eller via annat bolag driva yrkesmässig revision samt förvalta värdepapper och lös egendom ävensom idka därmed förenlig verksamhet.,1986-11-20,active,,,,
556300-5965,Kristianstads Hiss & El Aktiebolag,Kristianstads Hiss & El Aktiebolag,43240,,43240,KRISTIANSTAD,29154,VÄVERIGATAN 1 A,"Bolaget skall bedriva förvaltning av aktier i dotterföretag och andra företag, fastighetsförvaltning, montering och service av hissanläggningar och därmed förenlig verksamhet.",1987-09-02,active,,,,
556303-4676,Hagax Affärsutveckling Aktiebolag,Hagax Affärsutveckling Aktiebolag,70200,,70200; 64994,SALTSJÖBADEN,13335,SALTSJÖGRÄND 8,"Aktiebolaget ska bedriva marknadsföringstjänster, äga och förvalta lös egendom huvudsakligen aktier och metaller, ävensom idka därmed förenlig verksamhet.",1987-08-21,active,,,,
556293-7457,Vertex Management Aktiebolag,Vertex Management Aktiebolag,70200,,70200,DJURSHOLM,18264,VALEVÄGEN 57,Bolaget skall bedriva konsultverksamhet i företagsledningsfrågor samt därmed förenlig verksamhet.,1987-03-20,active,,,,
556063-7448,AB IPS Alarm Direct,AB IPS Alarm Direct,43210,,43210,VÄSTRA FRÖLUNDA,42131,HULDA LINDGRENS GATA 6 C,"Bolaget skall bedriva verksamhet med försäljning och installation samt service och uthyrning av säkerhetsanläggningar. Bolaget skall ävensom bedriva verksamhet med inköp, försäljning samt montage av lås och låsanordningar. Bolaget skall också äga och förvalta fast och lös egendom och därmed förenlig verksamhet.",1956-10-05,active,,,,
556271-4153,Cooper & Co.- Integration. International Communication Services AB,Cooper & Co.- Integration. International Communication Services AB,70200,,70200,INGARÖ,13464,GAMLA FÅGELVIKSVÄGEN 1,"Bolaget skall bedriva konsultverksamhet inom reklam, PR, marknadskommunikation, förlag, grafisk produktion samt därmed förenlig verksamhet.",1986-02-18,active,,,,
556276-8308,Ataraxia Invest AB,Ataraxia Invest AB,70100,,70100,STOCKHOLM,11220,JAKOB WESTINSGATAN 1 B LGH 1503,Bolaget skall bedriva konsultverksamhet samt förvaltning av fastigheter och värdepapper och därmed förenlig verksamhet.,1986-05-26,active,,,,
556281-4060,Gutenhold Aktiebolag,Gutenhold Aktiebolag,70200,,70200,LOMMA,23438,TIMOTEJGATAN 16,"Bolaget skall äga och förvalta fast och lös egendom samt värdepapper, idka finansieringsverksamhet dock ej sådan verksamhet som avses i lag om bankrörelse eller i lag om kreditrörelse, idka konsultverksamhet inom marknadsföring, ekonomi samt bedriva journalistik och utbildning i flygteknik, bedriva försäljning och tillverkning av skyltar och reklammaterial jämte däremde förenlig verksamhet.",1986-08-26,active,,,,
556284-7342,MMI MiljöMätinstrument AB,MMI MiljöMätinstrument AB,71124,,71124,JÄRFÄLLA,17569,FALLSKÄRMSVÄGEN 18,"Bolaget skall bedriva försäljning av mätinstrument med huvudinriktning på miljöområdet som magnetfältmätare, radongasmätare, fukt- och temperaturmätare och liknande produkter samt även be- driva konsultativ verksamhet inom miljöområdet. Bolaget skall även bedriva verksamhet inom fotobranschen samt äga och förvalta värdepapper och idka annan därmed förenlig verksamhet.",1986-10-07,active,,,,
556287-8636,Creator Consult Aktiebolag,Creator Consult Aktiebolag,71121,,71121,SOLLENTUNA,19162,TUREBERGS ALLÉ 2,Bolaget skall bedriva konsultverksamhet inom byggnadsbranschen ävensom idka därmed förenlig verksamhet.,1986-11-20,active,,,,
556291-4894,Svensk Hus Teknik Aktiebolag,Svensk Hus Teknik Aktiebolag,41000,,41000,STRÄNGNÄS,64593,TOSTERÖ BACKEN 3,"Bolaget skall bedriva byggnadsentreprenader, idka därmed förenlig verksamhet.",1987-01-30,active,,,,
556293-8505,M & L Edvinsson AB,M & L Edvinsson AB,69201,,69201; 69202,SÖLVESBORG,29472,SKIFTESVÄGEN 3,Bolaget ska bedriva äga och förvalta fast och lös egendom.,1987-02-16,active,,,,
556116-1398,Matale Mining AB,Matale Mining AB,43411,,43411,TÄBY,18754,SKYLVÄGEN 68,Bolaget skall genom dotterföretag bedriva gruvdrift i Tanzania. Bolaget skall äga och förvalta värdepapper samt bedriva därmed förenlig verksamhet.,1968-03-28,active,,,,
556301-2094,TG & FS i Varberg AB,TG & FS i Varberg AB,70200,,70200; 86221,VARBERG,43253,APELVIKSVÄGEN 15,"Föremålet för bolagets verksamhet är att bedriva konsultverksamhet inom narkos sjukvård, teknisk rådgivning inom forskning samt design inom keramik och konsthantverk.",1987-08-21,active,,,,
556305-6273,Peter Matsson Måleri & Design AB,Peter Matsson Måleri & Design AB,43341,,43341; 47523,VÅMHUS,79296,VÅMHUSVÄGEN 2,Bolaget skall bedriva målningsverksamhet och därmed förenlig verksamhet.,1987-09-28,active,,,,
556326-9223,Wallmans Group AB,Wallmans Group AB,70100,,70100,STOCKHOLM,11153,VÄSTRA TRÄDGÅRDSGATAN 7,"Bolaget skall bedriva handels-, agentur- och konsultverksamhet inom restaurang- och nöjesbranscherna samt idka därmed förenlig verksamhet.",1988-07-14,active,,,,
556312-6142,Circino AB,Circino AB,41000,,41000,ARLANDASTAD,19560,GENERATORGATAN 5,"Bolaget ska bedriva byggnadsverksamhet, fastighetsutveckling, förvaltning av värdepapper samt därmed förenlig verksamhet.",1987-11-18,active,,,,
556318-6005,Platcon Byggnads AB,Platcon Byggnads AB,41000,,41000; 81230,HELSINGBORG,25466,GEVÄRSGATAN 5,"Bolaget skall bygga och förvalta fastigheter, utföra reparation samt nybyggnad av fastigheter ävensom bedriva handel med fastigheter och värdepapper. Bolaget skall ävenledes bedriva försäljning av stålsyllar.",1988-02-08,active,,,,
556312-6670,L & E Stenman Partner Aktiebolag,L & E Stenman Partner Aktiebolag,70200,,70200,SMÖGEN,45651,GLOMMEBERGSVÄGEN 6,"Bolaget skall bedriva konsultation inom försäljning i el och elektronikbranschen, administration samt bedriva turismverksamhet och förvalta värdepapper och fastigheter och därmed förenlig verksamhet.",1987-11-19,active,,,,
