orgnr,company_name,legal_name,sni_branch_keyword,current_industry,industries,post_place,zip_code,address,verksamhetsbeskrivning,registration_date,status,email_from_allabolag,homepage_from_allabolag,target_url,allabolag_url
556570-8228,Lycksele Livsmedel Aktiebolag,Lycksele Livsmedel Aktiebolag,47112,,47112,NORSJÖ,93592,NORSJÖVALLEN 15,"Verksamheten skall vara att äga och förvalta aktier och andelar i andra bolag, samt bedriva annan därmed förenlig verksamhet.",1999-05-21,active,,,,
556569-6787,Steform AB,Steform AB,46841,,46841,VÄRNAMO,33134,KVARNÄNGSGATAN 14,"Bolaget skall bedriva handel med värdepapper, konsultverksamhet inom företagsledning, design och produktutveckling av industriprodukter inom plast och metallindustrin, racing- verksamhet, handel med fordon samt bedriva därmed förenlig verksamhet.",1999-06-04,active,,,,
556570-7931,SUNFIRE AB,SUNFIRE AB,47820,,"47820; 47522",FÄRENTUNA,17998,KANTORSBOSTADEN,Bolaget skall bedriva installation och service av billås och därmed förenlig verksamhet.,1999-08-18,active,,,,
556369-6326,Juvelen i Skrapan Aktiebolag,Juvelen i Skrapan Aktiebolag,47771,,47771,KÖPING,73132,STORA GATAN 9,Bolaget skall driva detaljhandel inom guldsmedsbranschen samt idka därmed förenlig verksamhet.,1989-09-07,active,,,,
556576-0138,Ringöns Byggservice AB,Ringöns Byggservice AB,46831,,46831,KÄRNA,44271,GRANLIDEN 13,Bolaget skall bedriva byggnadsentreprenader samt därmed förenlig verksamhet.,1999-09-21,active,,,,
556386-9519,Rimforest AB,Rimforest AB,46831,,"46831; 02102",KISA,59036,STORGATAN 36 A,"Bolaget skall bedriva förvaltning av aktier och värdepapper, idka konsultverksamhet inom skogsbruk och skogsindustri, bedriva skogs- och fastighetsförvaltning, handel med skogsprodukter och trävaror samt idka därmed förenlig verksamhet.",1990-02-02,active,,,,
556580-5990,Cadit Norrbotten AB,Cadit Norrbotten AB,46642,,"46642; 62201",HORTLAX,94491,SLAMMERMORA 47,Bolagets verksamhet är konsultverksamhet och försäljning av CAD-system inom databranschen och därmed förenlig verksamhet.,1999-12-06,active,,,,
556582-6129,Back to old school AB,Back to old school AB,47811,,"47811; 95311; 70200; 46420",KVICKSUND,63531,KLOCKARGÅRDEN,"Bolaget skall bedriva fastighetsunderhåll och reparation och bygg, uthyrning, import och export av bilar, försäljning av klockor, bilar och inredningar samt service och reparationer av ovanstående och därmed förenlig verksamhet.",2000-01-10,active,,,,
556378-8883,Mats Bilar i Borlänge Aktiebolag,Mats Bilar i Borlänge Aktiebolag,47811,,47811,BORLÄNGE,78170,NYGÅRDSVÄGEN 15,Bolaget skall bedriva bilhandel ävensom idka därmed förenlig verksamhet.,1989-12-04,active,,,,
556578-1480,Vasatherm Aktiebolag,Vasatherm Aktiebolag,46842,,"46842; 43222",HANDEN,13644,MARKÖRGATAN 6 C,Bolaget skall bedriva tillverkning och handel med luft- och kyl- aggregat samt äga och förvalta värdepapper och därmed förenlig verksamhet.,1999-11-12,active,,,,
556545-4302,Björn Axén Retail AB,Björn Axén Retail AB,46450,,"46450; 46499; 46431",STOCKHOLM,11145,BIRGER JARLSGATAN 33,Föremålet för bolagets verksamhet är att utveckla och sälja kemtekniska hårvårdsprodukter samt verktyg och accessoarer inom hår och skönhet samt idka därmed förenlig verksamhet.,1997-08-25,active,,,,
556546-9284,Table Interiör Aktiebolag,Table Interiör Aktiebolag,47532,,47532,LÖDÖSE,46372,S:T PEDERS ÄLEKÄRR 108,"Förenlig verksamhet inom heminteriör livstilsinriktad såsom antik, nytt och gammalt. Grossistverksamhet inom konst, smycken och tillhörande livstilsprodukter. Homestyling, visnings-, flyttstäd: Röj och avyttring av dödsbon samt nätauktioner och butikshandel.",1997-10-13,active,,,,
556312-4931,Ekeskogs Bokhandel Aktiebolag,Ekeskogs Bokhandel Aktiebolag,47611,,"47611; 47622",ULRICEHAMN,52330,STORGATAN 25,Bolaget skall bedriva försäljning av böcker och kontorsmaterial jämte därmed förenlig verksamhet.,1988-01-08,active,,,,
556324-1040,Moonkey Business AB,Moonkey Business AB,47552,,"47552; 47541",ÄLVSJÖ,12541,FLENSVÄGEN 21,"Aktiebolaget ska bedriva konsultverksamhet avseende företags- organisation, marknadsföring och försäljning, äga och förvalta samt idka handel av fast egendom, idka värdepapper och valutahandel.",1988-05-20,active,,,,
556358-2104,Leif Sjöberg Trading Aktiebolag,Leif Sjöberg Trading Aktiebolag,46491,,46491,STOCKHOLM,11351,LUNTMAKARGATAN 89  4 tr,"Aktiebolaget ska bedriva: Handelsverksamhet huvudsakligen inriktad på konsumentprodukter med internationell anknytning, exempelvis import av fritidsprodukter, biltillbehör och möbler. Investeringsverksamhet huvudsakligen inriktad på fastigheter, aktier och obligationer. Konsultverksamhet inriktad på företagsledning och marknadsföring. Samt idka därmed förenlig verksamhet.",1989-05-23,active,,,,
556540-4950,Strömsund Sport AB,Strömsund Sport AB,47631,,47631,STRÖMSUND,83335,STORGATAN 7,Bolaget ska bedriva handel med sport- och fritidsartiklar samt därmed förenlig verksamhet.,1997-03-24,active,,,,
556562-6099,Bryggaregatans Konfektions AB,Bryggaregatans Konfektions AB,47711,,47711,HELSINGBORG,25457,REGEMENTSVÄGEN 1,Bolaget ska bedriva handel med konfektion samt därmed förenlig verksamhet.,1998-11-13,active,,,,
556562-6370,Naturuum Aktiebolag,Naturuum Aktiebolag,46460,,46460,GÖTEBORG,41109,ÖSTRA HAMNGATAN 26,"Bolaget ska bedriva försäljning av läkemedel och förbruknings- material och medicinteknisk utrustning till sjukvården, försäljning av hälsokostprodukter och naturläkemedel samt därmed förenlig verksamhet.",1998-12-01,active,,,,
556366-8424,Göteborgs Langettering Aktiebolag,Göteborgs Langettering Aktiebolag,47551,,47551,ASKIM,43632,DATAVÄGEN 51,"Bolaget skall bedriva handel och reparationer av möbler, mattor samt inredning av offentlig och hemmiljö, samt idka därmed förenlig verksamhet.",1989-10-03,active,,,,
556486-3487,Espeto i Vänersborg AB,Espeto i Vänersborg AB,47811,,47811,VÄNERSBORG,46254,RESTADVÄGEN 65,Bolaget skall äga och förvalta fastigheter samt därmed förenlig verksamhet.,1994-04-26,active,,,,
556556-7798,Lisa Gertsson AB,Lisa Gertsson AB,47771,,"47771; 32120",FALKÖPING,52102,BOX 232,Bolaget skall bedriva guldsmedsbutik med egen verkstad samt därmed förenlig verksamhet.,1998-06-15,active,,,,
556564-6303,Livs i Kubik i Kolbäck AB,Livs i Kubik i Kolbäck AB,47112,,47112,KOLBÄCK,73428,BOX 4,Bolaget skall bedriva detaljhandel med dagligvaror ävensom idka därmed förenlig verksamhet.,1998-12-22,active,,,,
556509-0759,Mattias Perssons Oljetransporter AB,Mattias Perssons Oljetransporter AB,46810,,46810,TOMELILLA,27394,ULLSTORP 345,"Bolaget skall utföra oljedistribution (eldningsoljer och dieselolja), ävensom idka därmed förenlig verksamhet.",1995-01-31,active,,,,
556571-0703,ExMez AB,ExMez AB,46499,,46499,HELSINGBORG,25454,LÖNNGATAN 1,"Bolaget skall bedriva tillverkning och handel inom present-, hudvårds- och inredningsbranschen, konsultverksamhet inom företags- och produktutveckling, redovisning och ekonomisk rådgivning, fastighetsförvaltning, köp, försäljning och förvaltning av fast egendom samt värdepapper samt idka därmed förenlig verksamhet.",1999-07-05,active,,,,
556573-1584,LINDIS AB,LINDIS AB,47123,,"47123; 62201",RÖNNINGE,14462,FISKARUDDSVÄGEN 8,"Företaget skall bedriva handel med leksaker, barn- och babyprodukter, handel med livsmedel, handel med värdepapper, utföra datakonsulttjänster samt därmed förenlig verksamhet.",1999-08-25,active,,,,
556374-7467,B A FÄRG o TAPETLAGRET Aktiebolag,B A FÄRG o TAPETLAGRET Aktiebolag,47523,,"47523; 47789",VÄNERSBORG,46223,BOX 300,Bolaget skall bedriva försäljning av färg- och tapetartiklar samt därmed förenlig verksamhet. Bolaget skall även äga och förvalta fastigheter.,1989-11-02,active,,,,
556547-4714,Öbergs Skog & Handel i Katrineholm AB,Öbergs Skog & Handel i Katrineholm AB,47521,,47521,KATRINEHOLM,64194,HULTA ANDRÉGÅRDEN,"Bolaget ska bedriva markarbeten och skogsarbeten, tillverkning och försäljning av ved, trädfällning och stubbfräsning samt handel med värdepapper och därmed förenlig verksamhet.",1997-10-20,active,,,,
556320-5011,Tropical Scandinavia AB,Tropical Scandinavia AB,47123,,47123,HAMMENHÖG,27650,YSTADSVÄGEN 29,"Föremålet för bolagets verksamhet är att sälja inredningsartiklar, möbler, kläder, smycken, kort, konst och därmed jämförliga produkter och att för bolagets eller andras räkning designa och illustrera, skapa events, reklamkampanjer samt agera konsulter och därmed jämförlig verksamhet.",1988-06-29,active,,,,
556570-8236,A Petterssons Livsmedel i Umeå Aktiebolag,A Petterssons Livsmedel i Umeå Aktiebolag,47112,,47112,UMEÅ,90352,TIMOTEJVÄGEN 4,Bolaget skall bedriva detaljhandelsrörelse med dagligvaror och annan därmed förenlig verksamhet.,1999-05-18,active,,,,
556574-0577,Amicus Scandinavia AB,Amicus Scandinavia AB,47112,,"47112; 78201",NORRKÖPING,60216,VÄRMLANDSGATAN 53,"Foremålet för bolagets verksamhet skall vara att idka handel med naturläkemedel, egenvårdsprodukter, kosttillskott och kosmetiska produkter samt därmed förenlig verksamhet.",1999-10-05,active,,,,
556575-5237,ANGULARIS AB,ANGULARIS AB,46141,,46141,STOCKHOLM,10248,BOX 5814,"Bolaget ska uppföra och sälja energianläggningar, exempelvis vindkraftverk.",1999-08-31,active,,,,
556582-6467,FärgRiket AB,FärgRiket AB,46831,,"46831; 95240",ARBOGA,73296,JÄDERSBRUKS HERRGÅRD 1,"Bolaget ska bedriva handel med färg, träolja, konst och konstnärsmaterial, byggmaterial och tillbehör, utföra tjänster inom måleri- och byggsektorn, hyra ut maskiner, handel med och renovering av möbler, handel med och bearbetning av ekotextilier med tillbehör, översättningsarbete, tillverkning och support av internetsidor och programvara samt rådgivning och utbildning inom ovannämnda områden, handel med och förvaltning av värdepapper samt annan därmed förenlig verksamhet.",2000-01-03,active,,,,
556586-3148,AO Sverige AB,AO Sverige AB,46842,,46842,PARTILLE,43338,BRODALSVÄGEN 15,Föremålet för bolagets verksamhet är handel med VA- och VVS- material och därmed verksamhet.,2000-03-03,active,,,,
556584-2118,Powersports Distribution Scandinavia AB,Powersports Distribution Scandinavia AB,46730,,46730,ÖSTERSUND,83172,BROSSLARVÄGEN 21 C VÅN 2,"Bolaget skall bedriva import och export, handel och grossist- verksamhet inom områdena olja och smörjmedel, cykeltillbehör samt kläder, reservdelar och tillbehör inom MC- och skoter- branschen ävensom idka därmed förenlig verksamhet.",2000-02-01,active,,,,
556545-4955,Royal Group of Entertainment AB,Royal Group of Entertainment AB,47693,,47693,DALBY,24753,SPARRES VÄG 13,Bolaget skall bedriva försäljning av CD samt licensiering och idka därmed förenlig verksamhet.,1997-08-26,active,,,,
556547-0415,Agcon AB,Agcon AB,46649,,46649,HUSKVARNA,56135,MOBERGSVÄGEN 2,"Bolaget skall bedriva import ock försäljning av transmissions- produkter, handel med entreprenadmaskiner och därmed förenlig verksamhet",1997-11-03,active,,,,
556326-8712,Företagsinformation i Skandinavien JiBeGe Aktiebolag,Företagsinformation i Skandinavien JiBeGe Aktiebolag,46900,,46900,STOCKHOLM,11823,BRÄNNKYRKAGATAN 76,"Bolaget skall bedriva marknadsföring, i hela Skandinavien och produktion av anläggningar med orienteringstavlor och företagsinformation å sådana tavlor och i samband därmed driva reklamverksamhet samt äga och förvalta värdepapper, aktier och fastigheter samt ävensom driva därmed förenlig verksamhet. Bolaget erbjuder även uthyrning av personal inom transport och distribution.",1988-06-07,active,,,,
556352-4841,Boströms Byggshop AB,Boströms Byggshop AB,47521,,"47521; 47522; 68203",VÄNNÄS,91131,Östra Järnvägsgatan 50,"Bolaget skall bedriva järn- och byggvaruhandel, färghandel, försäljning av hushållsmaskiner samt fastighetsförvaltning och därmed förenlig verksamhet.",1989-02-27,active,,,,
556536-5284,Tebladet Trädgårdstorget AB,Tebladet Trädgårdstorget AB,47272,,47272,LINKÖPING,58219,NYGATAN 25,Bolaget skall bedriva detaljhandel med te och kaffe samt därmed förenlig verksamhet.,1996-12-02,active,,,,
556559-5443,Pavonia Saving AB,Pavonia Saving AB,47112,,47112,MALMÖ,21230,HARBERGAGRÄND 5,Aktiebolaget ska bedriva handel med värdepapper samt därmed förenlig verksamhet.,1998-11-24,active,,,,
556538-5027,Hemmastil GLAS OCH PORSLIN i NÄSSJÖ AB,Hemmastil GLAS OCH PORSLIN i NÄSSJÖ AB,47711,,"47711; 47552",NÄSSJÖ,57131,ESPLANADEN 9,"Aktiebolaget ska bedriva detaljhandelsverksamhet inom kläder, glas och porslin och inredning och därmed förenlig verksamhet.",1997-01-29,active,,,,
556566-6137,EKO Fågel fisk och mittemellan Aktiebolag,EKO Fågel fisk och mittemellan Aktiebolag,46322,,"46322; 46321",ÅRSTA,12044,PARTIHANDLARVÄGEN 50,"Bolaget skall bedriva försäljning, import och export av fisk, skaldjur, fågel och kött, ävensom idka därmed förenlig verksamhet.",1999-02-09,active,,,,
556497-6784,Aktiebolaget M. Anderssons Skor,Aktiebolaget M. Anderssons Skor,47721,,47721,BANKERYD,56431,SJÖÅKRAVÄGEN 1,Bolaget skall bedriva försäljning och reparation huvudsakligen inom skobranschen jämte därmed förenlig verksamhet.,1994-11-11,active,,,,
556567-7555,Teknikservice Sverige AB,Teknikservice Sverige AB,46630,,46630,RÄTTVIK,79533,HELLEBERGS VÄG 46,Bolaget skall bedriva försäljning och reparation av byggmaskiner samt inredning och reparation av fordon för byggbranschen.,1999-03-02,active,,,,
556569-4766,Vincent Shoe Store Sweden AB,Vincent Shoe Store Sweden AB,47721,,47721,JÖNKÖPING,55321,ÖSTRA STORGATAN 3,"Bolaget skall driva försäljning av skor, kläder, kosmetika, leksaker, väskor, handukar och därmed förenlig verksamhet.",1999-04-20,active,,,,
556501-0278,Husvagnscenter i Luleå AB,Husvagnscenter i Luleå AB,47813,,47813,LULEÅ,97345,BETONGVÄGEN 7 A,"Föremålet för bolagets verksamhet är att bedriva handel, uthyrning, service och reparationer av husvagnar, husbilar, fastigheter, personbilar, motorcyklar, snöskotrar, båtar och fritidsprodukter och därmed förenlig verksamhet.",1994-12-12,active,,,,
556571-6171,Häverödal Livs Aktiebolag,Häverödal Livs Aktiebolag,47112,,47112,HEDESUNDA,81895,VINNERSJÖVÄGEN 110,Bolaget skall bedriva detaljhandel med livsmedel samt idka därmed förenlig verksamhet.,1999-06-14,active,,,,
556546-7940,Lush Sweden AB,Lush Sweden AB,47751,,47751,ÅRSTA,12040,OSTMÄSTARGRÄND 3,"Aktiebolagets verksamhet ska vara att bedriva tillverkning och försäljning av färsk handgjord kosmetika, samt därmed förenlig verksamhet.",1997-10-08,active,,,,
556572-5362,Gelins KGK AB,Gelins KGK AB,46841,,"46841; 46141",SKARA,53223,BOX 207,"Föremålet för bolagets verksamhet är att bedriva försäljning och agentur av trycklufts-, smörj- och rengöringsutrustning samt därmed förenlig verksamhet.",1999-07-02,active,,,,
556374-8259,Värnamo Grusmaskiner Aktiebolag,Värnamo Grusmaskiner Aktiebolag,46649,,46649,JÖNKÖPING,55003,BOX 3107,Bolaget skall bedriva partihandel med maskiner för industri och handel jämte därmed förenlig verksamhet.,1989-10-20,active,,,,
556547-5166,JH Erikssonshusvagnar AB,JH Erikssonshusvagnar AB,47813,,"47813; 95311",STENSTORP,52160,HANTVERKAREGATAN 38,"Bolaget skall bedriva försäljning av husvagnar, husbilar och hus- vagnsdelar och uthyrning av husvagnar samt husbilar samt äga och förvalta fastigheter och värdepapper och därmed förenlig verksam- het.",1997-10-29,active,,,,
556315-3351,Bollnäs Autoservice AB,Bollnäs Autoservice AB,47300,,"47300; 68202",BOLLNÄS,82130,SÖDRA KYRKVÄGEN 4,"Aktiebolaget ska bedriva förvaltning av fastigheter och värdepapper, finansiering, uthyrning samt reparationer av fordon, maskiner och inventarier samt därmed förenlig verksamhet.",1987-12-30,active,,,,
556317-8721,Skinnmäster i Örebro Aktiebolag,Skinnmäster i Örebro Aktiebolag,47711,,"47711; 47813",ÖREBRO,70375,SALUVÄGEN 1,"Bolaget driver handel med skinnkläder, handel med husbilar och därmed förenlig verksamhet.",1988-02-01,active,,,,
556320-5219,Akustikmoduler Sverige AB,Akustikmoduler Sverige AB,46831,,46831,HELSINGBORG,25457,VASATORPSVÄGEN 1 C,"Bolaget ska bedriva tillverkning och försäljning av digitala utskrifter, ljudpaneler med tryck/printning av bilder, konst eller foto och därmed förenlig verksamhet.",1988-03-03,active,,,,
556565-6054,DA-JE Livs AB,DA-JE Livs AB,47112,,47112,HYLTEBRUK,31431,Storgatan 20,Bolaget skall bedriva handel med dagligvaror och handel med värdepapper samt bedriva därmed förenlig verksamhet.,1999-01-25,active,,,,
556568-8214,Syrico Gross Aktiebolag,Syrico Gross Aktiebolag,46380,,46380,SPÅNGA,16344,ARRENDEVÄGEN 50,"Bolaget skall bedriva grossistförsäljning av tobak, konfektyrer, livsmedel, samt kemtekniska produkter och därmed förenlig verksamhet.",1999-04-06,active,,,,
556570-0720,Ronny Nilsson i Töcksfors AB,Ronny Nilsson i Töcksfors AB,46850,,46850,TÖCKSFORS,67296,SANDA TORSVIKEN,"Bolaget skall bedriva handel med kläder, hushållsvaror, elektronikvaror, hobbyartiklar och byggvaror samt utföra konsulttjänster inom bygg och verkstadssektorn samt äga och förvalta värdepapper och fastigheter liksom därmed förenlig verksamhet.",1999-04-27,active,,,,
556570-8517,Pause Ljud & Bild Norrlandsgatan AB,Pause Ljud & Bild Norrlandsgatan AB,47403,,47403,STOCKHOLM,11143,NORRLANDSGATAN 14,"Bolaget skall bedriva försäljning av hifi, TV och hembioutrustning, uthyrning och konsultation rörande nämnda verksamhetsområden, handel med värdepapper samt idka därmed förenlig verksamhet.",1999-05-26,active,,,,
556571-2865,Supékort Sweden AB,Supékort Sweden AB,47122,,47122,NORRKÖPING,60102,BOX 91,"Föremål för bolagets verksamhet är att bedriva handel med presentartiklar, gåvokort och därmed förenlig verksamhet förenlig verksamhet.",1999-06-23,active,,,,
556580-7079,Wefixit Svenska AB,Wefixit Svenska AB,46501,,"46501; 33120; 77220; 18122; 47622",UPPSALA,75323,FÅLHAGSLEDEN 55,Bolaget skall bedriva försäljning och service av kontorsmaskiner samt därmed förenlig verksamhet.,1999-12-14,active,,,,
556576-0187,Däckgrossisten J.L.E. AB,Däckgrossisten J.L.E. AB,46720,,46720,VARBERG,43236,SOLROSSTIGEN 7,"Bolaget skall bedriva däckverkstad, grossistverksamhet inom däck och fälg, konsultverksamhet inom däck- och gummibranschen, handel med värdepapper samt därmed förenlig verksamhet.",1999-09-21,active,,,,
556577-0525,ABOCO AB,ABOCO AB,46842,,46842,JÄRFÄLLA,17526,BOX 570,Bolaget skall bedriva import och försäljning av produkter till VVS och VA-anläggningar och därmed förenlig verksamhet.,1999-10-19,active,,,,
556577-7520,Persienkajal Orientmattor AB,Persienkajal Orientmattor AB,46471,,46471,VÄRMDÖ,13951,TORSBY BÄCKVÄG 3,"Aktiebolaget ska bedriva import och export av orientmattor, möbler och presentartiklar samt köp och försäljning av fastigheter och värdepapper ävensom idka därmed förenlig verksamhet.",1999-10-13,active,,,,
556545-6356,Uppsala Fotografi & Konsult AB,Uppsala Fotografi & Konsult AB,47782,,47782,UPPSALA,75320,DRAGARBRUNNSGATAN 42,"Bolaget skall bedriva butiks- och internethandel inom bild, foto, radio, TV samt service på sådan utrusning. Konsultation och utbildning inom ovan angivna område, samt därmed förenlig verksamhet.",1997-09-04,active,,,,
556320-8494,active8 distribution AB,active8 distribution AB,47122,,"47122; 64994",ÖREBRO,70382,CV-GATAN 34,"Bolaget skall bedriva handel med varor inom extremsporter som cykel och skateboard även kläder och andra tillbehör, arrangera tävlingar och andra event inom dessa sportgrenar, äga och förvalta värdepapper och andelar i andra bolag, äga och förvalta fastigheter samt bedriva med dessa verksamhetsgrenar förenlig verksamhet.",1988-03-29,active,,,,
556552-2264,Defendor AB,Defendor AB,46900,,46900,GÖTEBORG,41764,MASKINKAJEN 3  LGH 1302,"Bolaget skall marknadsföra och sälja säkerhetsprodukter och försvarsmateriel samt idka därmed förenlig verksamhet. Bolaget ska söka, köpa, importera, exportera, lagra, sälja och/eller investera i alkoholhaltiga drycker, designprodukter och konst.",1998-02-03,active,,,,
556328-9577,OPEN POS Sweden AB,OPEN POS Sweden AB,46501,,"46501; 62201",GÖTEBORG,41451,ADOLF EDELSVÄRDS GATA 8,"Bolaget ska bedriva konsultverksamhet inom data-, IT-branschen, bedriva handel med värdepapper samt entreprenadverksamhet inom byggbranschen och idka därmed förenlig verksamhet.",1988-10-11,active,,,,
556352-7570,Ljungby Optikern Aktiebolag,Ljungby Optikern Aktiebolag,47742,,47742,LJUNGBY,34143,STORGATAN 11,Bolaget skall bedriva handel med optiska artiklar ävensom driva därmed förenlig verksamhet.,1989-03-23,active,,,,
556559-0931,Carbura AB,Carbura AB,47811,,47811,HELSINGBORG,25467,FLORETTGATAN 16 A,"Bolaget skall bedriva förmedling och försäljning av fordon, tillbehör och tjänster inom motorbranschen, äga och förvalta aktier, andelar och fast egendom samt idka därmed förenlig verksamhet.",1998-09-15,active,,,,
556545-7354,SweBev AB,SweBev AB,46873,,46873,MÖLNLYCKE,43538,MISPELVÄGEN 24,Bolaget skall bedriva tillverkning och handel med alkoholhaltiga drycker samt ävensom idka därmed förenlig verksamhet.,1997-09-30,active,,,,
556561-0358,Hayama Invest AB,Hayama Invest AB,46499,,46499,STOCKHOLM,11350,SVEAVÄGEN 112  4TR,Bolaget ska bedriva förvaltning av aktier och värdepapper samt därmed förenlig verksamhet.,1998-10-16,active,,,,
556535-3413,Jiska Design - Kristallhuset Aktiebolag,Jiska Design - Kristallhuset Aktiebolag,47772,,"47772; 96230",LERUM,44325,BOX 222,"Föremålet för bolagets verksamhet är tillverkning och försäljning av smycken, accessoarer, dito material, kurser i tillverkning, behandlingar - kristallhealing samt därmed förenlig verksamhet.",1996-11-13,active,,,,
556561-8476,Solitrade AB,Solitrade AB,46472,,"46472; 46900; 74990",TIBRO,54334,KYRKEFALLAVÄGEN 3,"Bolaget ska bedriva import och export av möbler, möbelkomponenter och kontorsutrustning inom inredningsbranschen, konsultationer inom trading, äga och förvalta värdepapper samt däremed förenlig verksamhet.",1998-11-11,active,,,,
556569-5797,Sinnets Rum AB,Sinnets Rum AB,47761,,47761,LAHOLM,31291,"LAGALYCKAN, ÖSARP 127","Bolaget skall bedriva blomsterhandel samt därmed förenlig verksamhet. Samtalsterapi, individuellt och i grupp, coaching. Ledarskaps- och grupputveckling, utbildning.",1999-05-27,active,,,,
556573-3531,T & B Handel AB,T & B Handel AB,47403,,47403,STRÖMSTAD,45270,NORDBY SHOPPINGCENTER MELLERSTA,Bolaget skall bedriva försäljning av TV-produkter och elektriska hushållsmaskiner ävensom idka därmed förenlig verksamhet.,1999-07-26,active,,,,
556568-5863,Nåvesses Aktiebolag,Nåvesses Aktiebolag,47122,,47122,SOLNA,17077,ODLINGSVÄGEN 4,Bolaget ska bedriva detaljhandelsrörelse med dagligvaror i Sverige och annan därmed förenlig verksamhet.,1999-03-23,active,,,,
556548-3913,ProBike i Västerås Aktiebolag,ProBike i Västerås Aktiebolag,47631,,47631,VÄSTERÅS,72134,GLASVINGEGATAN 2,Bolaget skall bedriva detaljhandel i fritidssektorn och förenlig verksamhet.,1997-11-14,active,,,,
556577-7181,Ting Ute & Inne Syd AB,Ting Ute & Inne Syd AB,47761,,"47761; 47551; 47552",TRELLEBORG,23192,MODESHÖGSVÄGEN 5,"Aktiebolagets verksamhet ska vara att bedriva caférörelse samt försäljning och tillverkning av inredning, presentartiklar, konst, livsmedel, växter och dagligvaruprodukter jämte därmed förenlig verksamhet.",1999-11-02,active,,,,
556580-9927,SafeSack Scandinavia AB,SafeSack Scandinavia AB,46860,,46860,ÖRKELLJUNGA,28638,SKÅNEPORTEN 12,Bolaget skall utveckla plastprodukter och idka handel med industriemballage ävensom idka därmed förenlig verksamhet.,1999-11-30,active,,,,
556562-6602,REWood AB,REWood AB,46130,,46130,VIRSERUM,57795,BÖSEBO 13,Bolaget skall bedriva köp och försäljning av råvara till kraft- och värmeverk samt träindustri,1999-02-09,active,,,,
556564-1155,Macken i Smebacken AB,Macken i Smebacken AB,47300,,"47300; 95311",SMEDJEBACKEN,77732,NYA ÅGATAN 10,"Bolaget ska bedriva bensinstationsrörelse, försäljning av livsmedel, tobak och bilförnödenheter samt verkstadsrörelse för personfordon samt därmed förenlig verksamhet.",1998-12-16,active,,,,
556567-1921,Sound Pollution Aktiebolag,Sound Pollution Aktiebolag,46499,,46499,STOCKHOLM,10314,BOX 2140,"Bolaget ska bedriva grossist och detaljhandel av fonogram- upptagningar, tillverkning och produktion av fonogramupptagningar samt förlagsverksamhet inom musik och musikrättigheter och därmed förenlig verksamhet.",1999-02-25,active,,,,
556565-4455,Kasskawo Restaurang Aktiebolag,Kasskawo Restaurang Aktiebolag,47300,,"47300; 47112",SUNDBYBERG,17262,ÅGATAN 9,"Bolaget skall bedriva försäljning av livsmedel samt restaurangverksamhet, ävensom idka därmed förenlig verksamhet.",1999-01-21,active,,,,
556377-0519,Dalme & Nero Försäljning Aktiebolag,Dalme & Nero Försäljning Aktiebolag,46620,,46620,FALUN,79127,BOX 292,"Bolaget skall bedriva fastighetsförvaltning, handel och förmedling samt försäljning av entreprenad- och lantbruksmaskiner samt annan därmed förenlig verksamhet.",1989-11-22,active,,,,
556534-2291,Bilbörsen i Linköping AB,Bilbörsen i Linköping AB,47811,,"47811; 47820",LINKÖPING,58278,Tjälvegatan 2,Bolaget skall bedriva handel med bilar och därmed förenlig verksamhet.,1996-09-19,active,,,,
556572-1890,Wetterling Gallery AB,Wetterling Gallery AB,47692,,47692,STOCKHOLM,11147,KUNGSTRÄDGÅRDEN 3,"Bolagets verksamhet ska vara att bedriva köp och försäljning av konst och antikviteter, uthyrning av lokal, caféverksamhet samt handel med värdepapper och även idka därmed förenlig verksamhet.",1999-06-17,active,,,,
556566-4058,Wahlman Textil Import AB,Wahlman Textil Import AB,46410,,46410,GNARP,82960,STATIONSVÄGEN 46  BOX 81,Bolaget skall bedriva handel med textilier och livsmedel samt förvaltning av fast och lös egendom och därmed förenlig verksamhet.,1999-02-16,active,,,,
556537-5473,Avenyns Guld och Gravyr AB,Avenyns Guld och Gravyr AB,47771,,47771,GÖTEBORG,40014,BOX 53089,"Bolaget skall bedriva försäljning och reparation av smycken, äga och förvalta fastigheter samt bedriva därmed förenlig verksamhet.",1997-01-08,active,,,,
556581-5643,Hemtextil i Ystad AB,Hemtextil i Ystad AB,47532,,"47532; 47510",YSTAD,27134,STORA ÖSTERGATAN 21,Bolagets verksamhet är detaljhandel med hemtextilier och handel med värdepapper samt därmed förenlig verksamhet.,1999-12-20,active,,,,
556560-7271,Opticon Sensors Nordic AB,Opticon Sensors Nordic AB,46641,,"46641; 63100",KISTA,16474,FINLANDSGATAN 18  0TR,"Bolaget skall vara verksamt inom automatisk identifiering. Bolaget ska bedriva import, export och handel med utrustning för hantering av produktkoder genom CCD och laserteknik och annan därmed förenlig verksamhet.",1998-12-03,active,,,,
556578-4229,Bukowski Design AB,Bukowski Design AB,46499,,46499,SKOGÅS,14250,DUMPERVÄGEN 1,"Bolaget skall bedriva design, produktion, försäljning samt export och import av inrednings- och presentartiklar samt därmed förenlig verksamhet.",1999-11-15,active,,,,
556541-1088,Blomsterboda Sverige AB,Blomsterboda Sverige AB,46220,,46220,VALLENTUNA,18692,STÄNGSELBODAVÄGEN 1,Bolaget har till föremål för sin verksamhet grossist- och detaljisthandel med blommor och gröna växter samt att idka därmed förenlig verksamhet.,1997-04-25,active,,,,
