orgnr,company_name,legal_name,sni_branch_keyword,current_industry,industries,post_place,zip_code,address,verksamhetsbeskrivning,registration_date,status,email_from_allabolag,homepage_from_allabolag,target_url,allabolag_url
556641-4172,Egyptiska Magasinet AB,Egyptiska Magasinet AB,46471,,46471; 70200,STOCKHOLM,11447,LINNÉGATAN 38,"Bolaget ska bedriva import och handel med möbler, hushållsartiklar, presentartiklar, tyger, kontorsprodukter, inredningsprodukter, sanitetsartiklar, kakel för hem och företag, konsultverksamhet, försäljnings- och inköpstjänster till företag samt bedriva produktion, utbildning, underhållning inom radio, TV, film och företag ävensom idka därmed förenlig verksamhet.",2003-03-11,active,,,,
556367-0123,LG Machinery AB,LG Machinery AB,46141,,46141,TYRESÖ,13548,POST BOX 153,Bolaget skall bedriva verksamhet inom försäljning och köp av nya och begagnade maskiner inom pappersindustrin därmed förenlig verksamhet.,1989-08-23,active,,,,
556381-7013,GB-Grossisten Syd AB,GB-Grossisten Syd AB,46360,,46360,SIMRISHAMN,27236,BRANTEVIKSVÄGEN 1,Bolaget ska distribuera och sälja GB-glass samt djupfrysta produkter och därmed förenlig verksamhet.,1990-01-10,active,,,,
556388-0870,Motordelar B Jansson Aktiebolag,Motordelar B Jansson Aktiebolag,47820,,47820,SUNDSVALL,85350,TEGELVÄGEN 16,"Förmålet för bolagets verksamhet är att bedriva handel med bilreservdelar, biltillbehör och verktyg för denna bransch samt köpa och sälja värdepapper, fast egendom, IT-verksamhet och därmed förenlig verksamhet.",1990-03-05,active,,,,
556653-2593,Expressfisk Eklund AB,Expressfisk Eklund AB,47230,,47230,ÄNGELHOLM,26271,KRISTIANSTADSGATAN 5,"Bolaget skall bedriva verksamhet med inköp och försäljning av fisk och fiskprodukter, ävensom idka därmed förenlig verksamhet.",2003-12-23,active,,,,
556393-5955,Kolpa Ortoped & Skotekniska Aktiebolag,Kolpa Ortoped & Skotekniska Aktiebolag,47721,,47721,SPÅNGA,16347,TÄBYLUNDSVÄGEN 29,"Bolaget skall importera, tillverka och försälja skor, importera och försälja glasprodukter samt konserverade livsmedel, ävensom idka därmed förenlig verksamhet.",1990-05-14,active,,,,
556600-4569,Gibon Ljungby AB,Gibon Ljungby AB,46501,,46501; 62201; 62202; 33120; 62900,LJUNGBY,34131,GÄNGESVÄGEN 13,Bolaget skall bedriva försäljning av tjänster och varor inom affärsområdet informationsteknologi samt därmed förenlig verksamhet.,2000-11-07,active,,,,
556601-2430,Vadstena Bil & Däckservice Aktiebolag,Vadstena Bil & Däckservice Aktiebolag,47811,,47811; 95311,VADSTENA,59241,INDUSTRIVÄGEN 10,"Bolaget skall bedriva bilverkstad, handel med bilar och bildelar samt tillbehör, fastighetsförvaltning samt handel med värdepapper jämte därmed förenlig verksamhet.",2000-12-04,active,,,,
556660-4855,Sanpharm AB,Sanpharm AB,46380,,46380,STOCKHOLM,10631,SANPHARM AB KIVRA: 556660-4855,"Föremålet för bolagets verksamhet är att bedriva försäljning av naturläkemedel, kosttillskott, vitaminer och mineraler ävensom idka därmed förenlig verksamhet.",2004-04-17,active,,,,
556659-3785,Nurpak AB,Nurpak AB,46900,,46900; 64994,GÖTEBORG,41126,VASAPLATSEN 1,"Aktiebolaget ska äga och förvalta aktier, bedriva agenturverksam- het, handel och försäljning av kläder och livsmedel samt idka annan därmed förenlig verksamhet.",2004-04-06,active,,,,
556661-6537,Soliduct AB,Soliduct AB,46842,,46842; 46649; 46831,ÄNGELHOLM,26292,INGELSTORPSVÄGEN 270,"Bolaget skall bedriva försäljning och import av byggmaterial, fastighets- och värdepappersförvaltning samt idka därmed förenlig verksamhet.",2004-04-26,active,,,,
556629-3212,Aktiebolaget EPICURIUM Whisky and Wine,Aktiebolaget EPICURIUM Whisky and Wine,47552,,47552,SALTSJÖ-DUVNÄS,13150,KAPLANSBACKEN 10,Bolaget skall bedriva konsultverksamhet inom området administrativa tjänster och informationsteknologi samt handel med värdepapper och därmed förenlig verksamhet.,2002-06-28,active,,,,
556642-8081,Sängar i Bromma AB,Sängar i Bromma AB,47551,,47551,BROMMA,16867,ARCHIMEDESVÄGEN 1,Bolaget skall bedriva heminredning samt därmed förenlig verksamhet.,2003-04-01,active,,,,
556643-6035,C-Rad Positioning AB,C-Rad Positioning AB,46434,,46434,UPPSALA,75309,SJUKHUSVÄGEN 12 K,"Bolaget skall bedriva utveckling, tillverkning och försäljning av utrustning och system för användning inom diagnostik och strålterapi ävensom idka därmed förenlig verksamhet.",2003-04-22,active,,,,
556634-8842,J P Kock Group AB,J P Kock Group AB,47791,,47791; 64994,MALMÖ,20124,BOX 494,"Bolaget skall bedriva handel och tillhandahålla tjänster samt bedriva konsultverksamhet till rese- och konferensnäringen samt äga och förvalta lös och fast egendom, bedriva handel med presentartiklar, hushållsartiklar, vin, konst och antikviteter, bedriva resebyråverksamhet samt utföra konsultationer inom nämnda områden samt idka därmed förenlig verksamhet.",2002-11-05,active,,,,
556635-0483,Windöga Trading AB,Windöga Trading AB,47112,,47112,HAMMARÖ,66391,VÄSTRA SKAGENE 675,Bolaget skall bedriva import och försäljning av dagligvaror av brett sortiment samt konsulting inom marknadsföring och därmed förenlig verksamhet.,2002-11-18,active,,,,
556427-6730,SC Johnson Professional AB,SC Johnson Professional AB,46450,,46450,STOCKHOLM,12030,TEXTILGATAN 31,"Föremålet för bolagets verksamhet skall vara att bedriva produktion, marknadsföring och handel med rengöringsmedel och hygienartiklar samt idka annan därmed förenlig verksamhet.",1991-06-25,active,,,,
556427-7787,"Svensson & Hedberg Eftr., Hellsten & Co Aktiebolag","Svensson & Hedberg Eftr., Hellsten & Co Aktiebolag",47522,,47522,NORRTÄLJE,76121,BOX 52,"Bolaget skall idka handel med järn, metaller och styckegods och därmed förenlig verksamhet.",1991-07-01,active,,,,
556430-2494,Thomas Aspgren Konsult AB,Thomas Aspgren Konsult AB,47271,,47271,KRYLBO,77571,ÄLVBRINKEN 4,Bolaget skall bedriva konsultationer inom plastindustrin samt därmed förenlig verksamhet,1991-11-13,active,,,,
556640-2276,Beklädnadsaffären i Skillingaryd Eftr. AB,Beklädnadsaffären i Skillingaryd Eftr. AB,47711,,47711,SKILLINGARYD,56830,STATIONSGATAN 4,Bolaget skall bedriva försäljning av herr- och damkläder samt därmed förenlig verksamhet.,2003-02-17,active,,,,
556641-2333,Sportbolaget i Edsbyn AB,Sportbolaget i Edsbyn AB,47631,,47631,EDSBYN,82834,OVANÅKERSVÄGEN 7 D,"Bolaget skall bedriva sportbutik, handel med sportartiklar, fritidskläder och tillbehör, tillverkning och försäljning av sport- och fritidsartiklar samt därmed förenlig verksamhet.",2003-03-10,active,,,,
556645-0630,globisen AB,globisen AB,47123,,47123; 47631,MALMÖ,21120,HANS MICHELSENSGATAN 9,Bolaget skall bedriva handel av konsumentprodukter såsom sportartiklar verktyg mm på den externa tillväxtmarknaden samt därmed förenlig verksamhet.,2003-06-26,active,,,,
556646-4730,Novacos AB,Novacos AB,46450,,46450,RYDEBÄCK,25730,LANDSKRONAVÄGEN 729,"Bolaget skall bedriva verksamhet inom import och försäljning av kosmetik, parfymer och accessoarer ävensom idka därmed förenlig verksamhet.",2003-07-11,active,,,,
556378-5723,Företagsdata I Sätila Aktiebolag,Företagsdata I Sätila Aktiebolag,47401,,47401; 62201,SÄTILA,51169,FJÄRÅSVÄGEN 14,"Föremål för bolagets verksamhet är handel med datorer och tillbehör. Konsultationer, utbildning samt service inom databranschen och därmed förenlig erksamhet.",1989-11-22,active,,,,
556651-2298,Pharmaxim AB,Pharmaxim AB,46450,,46450; 46460,LANDSKRONA,26151,ÖRJALEDEN 48,"Bolaget skall bedriva export, import, marknadsföring och försäljning av läkemedel och hygienprodukter inom konsument- och lantbrukssektorn samt bedriva annan därmed förenlig verksamhet.",2003-11-12,active,,,,
556394-1151,IEMS AB,IEMS AB,47552,,47552,GÖTEBORG,41107,DROTTNINGGATAN 40-44,"Bolaget skall bedriva affärsverksamhet med tyg-, heminrednings och presentartiklar samt import därav, handel med blommor och trädgårdsprodukter och annan därmed förenlig verksamhet.",1990-05-22,active,,,,
556653-2627,Prima Food Group Sweden AB,Prima Food Group Sweden AB,46170,,46170,SVEDALA,23323,BOX 167,Bolaget ska bedriva handel med livsmedel ävensom idka därmed förenlig verksamhet.,2003-12-23,active,,,,
556655-1858,eze System Europe AB,eze System Europe AB,46649,,46649; 71123,STRÄNGNÄS,64533,SOLDATVÄGEN 14,"Bolaget skall ha till föremål för sin verksamhet att:  Bedriva konsulttjänster med inriktning på affärs- och verksamhetsutveckling, informationstjänster, publikationer och produkter. Handel med elektronikutrustning för energimätning och fastighetsstyrning samt därmed förenlig verksamhet. Äga och förvalta fast egendom och värdepapper ävensom idka därmed förenlig verksamhet. Uthyrning av kontorslokaler.",2004-01-30,active,,,,
556654-3343,Tidlösa Ting i Östersund AB,Tidlösa Ting i Östersund AB,47552,,47552,ÖSTERSUND,83139,RÅGÅNGEN 20,"Bolaget skall bedriva försäljning av heminredningsdetaljer, utföra tjänster inom heminredning samt äga och förvalta fast egendom samt därmed förenlig verksamhet",2004-01-23,active,,,,
556654-4762,Barkåkra Trädgårdsmöbler AB,Barkåkra Trädgårdsmöbler AB,47551,,47551,GREVIE,26962,SKROCKAHÖGSVÄGEN 30,"Bolaget skall bedriva handel med möbler, sport- och fritidsartiklar, heminredning och värdepapper samt äga och förvalta fast egendom samt idka annan därmed förenlig verksamhet.",2004-01-24,active,,,,
556421-7221,Vilos Group AB,Vilos Group AB,46713,,46713; 68202,HALLSBERG,69435,UTKÄLLEVÄGEN 26,"Bolaget skall äga och förvalta fastigheter, lös egendom och värdepapper, bedriva partihandel med företrädesvis fritids- artiklar samt handel med värdepapper, äga, uppföda, träna, tävla och bedriva handel med och avel av hästar ävensom idka därmed förenlig verksamhet.",1991-03-04,active,,,,
556627-4196,Storsäljaren i Sverige AB,Storsäljaren i Sverige AB,46499,,46499,GÄVLE,80256,SVEAVÄGEN 1,"Bolagets verksamhet består av partihandel med övriga hushållsvaror, förvaltning av värdepapper, utbildning och finansiell rådgivning, samt därmed förenlig verksamhet.",2002-05-13,active,,,,
556350-8299,Halmstad Golfakademi AB,Halmstad Golfakademi AB,46189,,46189; 85510,STENINGE,30572,SAGERSKA VÄGEN 16,"Bolaget skall bedriva shoprörelse omfattande inköp, marknadsföring och försäljning av golfutrustning, bedriva driving range-rörelse, golfutbildning, både i egen regi och på konsultativ basis åt andra organisationer, arrangera golftävlingar och golfresor samt idka handel med värdepapper och fastigheter jämte därmed förenliga verksamheter.",1989-02-16,active,,,,
556356-7881,Expandéra Ledarutveckling AB,Expandéra Ledarutveckling AB,46499,,46499,SALTSJÖ-BOO,13235,LOKEVÄGEN 18 C,"Bolaget skall bedriva förlagsverksamhet avseende företrädesvis utbildningsmaterial, inköp och försäljning av kursmaterial - företrädesvis inom områdena ledarutveckling, personlig utveckling samt utveckling av säljkompetens. Bolaget skall även bedriva handel med värdepapper, äga och förvalta fast och lös egendom samt bedriva med allt ovan förenliga verksamheter.",1989-04-05,active,,,,
556388-1878,PALFI Holding AB,PALFI Holding AB,46380,,46380,SVEDALA,23323,Box 167,"Aktiebolaget ska bedriva internationell handel avseende livsmedel och genom dotterbolag bedriva rörelse, äga och förvalta aktier ävensom idka därmed förenlig verksamhet. Förvärva, exploatera, bebygga, förvalta och överlåta fastigheter ävensom idka därmed förenlig verksamhet.",1990-04-05,active,,,,
556651-7925,Frisör-Expo i Sverige AB,Frisör-Expo i Sverige AB,46450,,46450,SVEDALA,23351,VERKSTADSGATAN 9,Aktiebolagets verksamhet ska vara att bedriva handel med frisörartiklar ävensom ikda därmed förenlig verksamhet.,2003-11-21,active,,,,
556654-1958,Lastbryggan AB,Lastbryggan AB,47694,,47694,SKARA,53224,BOX 355,"Bolaget skall bedriva handel med video och DVD filmer, present- artiklar samt handel och förvaltning av värdepapper, ävensom idka därmed förenlig verksamhet.",2004-01-22,active,,,,
556659-6671,Pendang AB,Pendang AB,46432,,46432,STOCKHOLM,11520,ERIK DAHLBERGSALLÉN 15,"Aktiebolaget ska ägna sig åt agentur-, konsult-, försäljnings och inköpsverksamhet inom media, främst inom TV.",2004-04-08,active,,,,
556642-6622,El-fynd i Jönköping AB,El-fynd i Jönköping AB,47541,,47541,JÖNKÖPING,55454,HUSKVARNAVÄGEN 6 A,"Bolaget skall bedriva försäljning av vitvaror, hemelektronik, datorer och därmed förenlig verksamhet.",2003-04-03,active,,,,
556654-3434,TD Brands AB,TD Brands AB,46420,,46420,BROBY,28943,LAGERVÄGEN 4,Bolaget skall bedriva internationell handel med skor ävensom idka därmed förenlig verksamhet.,2004-01-23,active,,,,
556654-6601,Jansson Fastigheter i Svealand AB,Jansson Fastigheter i Svealand AB,47634,,47634; 68202,FJUGESTA,71621,BOX 56,Föremålet för bolagets verksamhet är fastighetsförvaltning samt därmed förenlig verksamhet.,2004-01-26,active,,,,
556634-4890,Vagabond R1 AB,Vagabond R1 AB,47721,,47721,VARBERG,43219,BOX 521,Bolaget skall bedriva butikshandel med skodon.,2002-11-08,active,,,,
556657-4355,Storhavet AB,Storhavet AB,46141,,46141,SALTSJÖBADEN,13337,RYSSVÄGEN 2,Aktiebolaget ska bedriva finansierings och investeringsverksamhet samt konsultationer inom finans och media branschen.,2004-03-10,active,,,,
